,silhouette_score
319508,-0.9382777457177748
319513,-0.8324732538845837
319518,-0.7696060248516733
319520,-0.8962717178563123
319530,-0.9168536397380614
319535,-0.8099481321823988
319552,-0.9263605518749892
319554,-0.7455213413563774
319555,-0.813663545217395
319565,-0.6775798124995649
319579,-0.8627252106221645
319581,-0.9156757683066136
319582,-0.851045034250348
319583,-0.7395224560716342
319586,-0.8369702849787075
319594,-0.8493466532496985
319601,-0.6041068838194734
319604,-0.6917410468730931
319613,-0.6402727025567935
319615,-0.701705091223268
319618,-0.7826001195390401
319622,-0.893730929658965
319625,-0.791357229990299
319634,-0.6825580839711946
319636,-0.7537227721568583
319638,-0.7388903369755604
319642,-0.7672251056830727
319651,-0.6935884965891665
319653,-0.8256519251219395
319655,-0.7541918980260485
319660,-0.7730531404059321
319670,-0.6114969224708212
319675,-0.7340190389021146
319695,-0.7640802369535492
319701,-0.9056019967973904
319710,-0.7627251512666788
319713,-0.7715919062720099
319719,-0.6278446794991559
319721,-0.7372734144564237
319734,-0.6746527614619388
319740,-0.7291102149051705
319742,-0.903586978890148
319748,-0.8714297151550576
319757,-0.771232917560382
319758,-0.6454199642294267
319765,-0.6950651211275576
319767,-0.7636541038648939
319772,-0.9191597176042992
319776,-0.8407099467441826
319800,-0.8149372310157095
319801,-0.8351668530259416
319804,-0.7538158885147829
319807,-0.7692497220802567
319817,-0.7165726780233892
319822,-0.6067962324960471
319832,-0.6686086487484464
319845,-0.6512095099623976
319848,-0.9451917676638474
319875,-0.9047479519653936
319876,-0.7352277239989806
319880,-0.7618688387049771
319885,-0.5486518038788796
319887,-0.6676317725497819
319888,-0.8421500941480144
319899,-0.7283085997810755
319901,-0.8651058021183028
319909,-0.851005574794334
319922,-0.7616130947235051
319924,-0.85200691081225
319929,-0.907824463378474
319930,-0.802357940787299
319934,-0.5659000127114597
319939,-0.7155800149762797
319942,-0.6995546795824362
319944,-0.6206382047728393
319945,-0.7504335740200069
319953,-0.676604664845081
319955,-0.8328061079396858
319965,-0.8391776341335749
319984,-0.7774048097967756
319991,-0.8059562934822614
319996,-0.6651036597571098
319997,-0.9186588410762252
319998,-0.8294667572483643
320007,-0.7136995008133334
320011,-0.5776196804718339
320022,-0.8405511646572631
320024,-0.607969325907401
320027,-0.6623240777450857
320040,-0.8469021688185144
320051,-0.7964856459314928
320078,-0.9158250031515056
320080,-0.911024342524428
320082,-0.8406101690292384
320083,-0.8717968461711001
320091,-0.7162383219913603
320095,-0.9348262579821908
320100,-0.9077083718297788
320106,-0.8091584848206139
320111,-0.8223350081735666
320116,-0.8633006843164382
320118,-0.517253771434176
320119,-0.7743084763361696
320127,-0.6249783428716182
320129,-0.8126933397872295
320135,-0.8177776215901584
320139,-0.8047400273735428
320145,-0.8309036163671434
320148,-0.8958802961657996
320150,-0.6024147297833831
320158,-0.726892716884516
320159,-0.8719630777106017
320162,-0.7003697769041898
320165,-0.6237925814625644
320169,-0.8963243393589727
320181,-0.6496730659882196
320183,-0.7343118448875469
320184,-0.6812638843502433
320191,-0.6541366705978138
320202,-0.9220409481708184
320204,-0.7056786311005339
320207,-0.8761492997580577
320208,-0.7497811597763836
320209,-0.7649326305169165
320213,-0.5447901327794854
320214,-0.826881302921065
320225,-0.7729349056458579
320226,-0.5347176933780748
320234,-0.6049107186327924
320244,-0.6676252284393989
320253,-0.7531453063667393
320256,-0.716377744547984
320265,-0.7400439383671207
320267,-0.7340919016928616
320271,-0.7066187221769268
320277,-0.8625642578823697
320292,-0.796213083892388
320299,-0.7084699602308894
320302,-0.9297074103710028
320311,-0.880035005572082
320332,-0.9207442229782788
320333,-0.8754516587233759
320343,-0.9208994443411272
320351,-0.6192495136192645
320355,-0.7242604047373844
320360,-0.7627149977246038
320365,-0.5743317781110923
320376,-0.6619857154687515
320394,-0.8182297988251829
320398,-0.8580465161182371
320404,-0.7672357039259299
320405,-0.7132228908310024
320407,-0.8735023878507928
320415,-0.7497245715819743
320429,-0.7013198576484836
320435,-0.8517359367708814
320438,-0.8042867194397515
320452,-0.859782243858631
320454,-0.8895739518773531
320460,-0.8001192575105383
320472,-0.6654514485232462
320473,-0.6222504614216117
320484,-0.8924648485411937
320487,-0.7638736302628588
320492,-0.6295828947611343
320495,-0.7487758928924404
320500,-0.8569787703597207
320502,-0.880810073840898
320506,-0.7387259190334136
320508,-0.7418359291801556
320522,-0.9001216898063253
320528,-0.6011391764112379
320534,-0.754374977173907
320538,-0.5345865559335237
320541,-0.7019654717753789
320549,-0.7657349248579668
320554,-0.8153779599824876
320557,-0.6959006652939327
320558,-0.8335150597369744
320560,-0.6866385411792101
320563,-0.7382129535892566
320571,-0.6880657040091087
320581,-0.9138963629483016
320587,-0.9243643455917598
320590,-0.8219791230718232
320595,-0.6399506413614048
320604,-0.902544081162237
320609,-0.7178322208476563
320615,-0.6365217596792896
320631,-0.8136149736466689
320632,-0.6522270089606204
320633,-0.9255914074027772
320634,-0.6951375827250296
320635,-0.914939195038109
320640,-0.6932338697299203
320655,-0.8754123524499493
320661,-0.7358121226022981
320662,-0.7953422383702462
320664,-0.8618911357243002
320678,-0.727258716145241
320679,-0.6515705860669315
320683,-0.9128337612603764
320685,-0.8027498973168715
320696,-0.5236149658417094
320701,-0.701873396443138
320705,-0.7836505992847579
320706,-0.7886525752474904
320707,-0.7909130834021236
320709,-0.7009836187687788
320712,-0.7552986646238349
320713,-0.7002595988685663
320714,-0.7236575485881284
320717,-0.7268018033738052
320718,-0.8931817199035236
320720,-0.805560575139751
320722,-0.7872915661329644
320727,-0.7181900634844047
320734,
320736,-0.7818210659473691
320747,-0.9294846045895668
320752,-0.7032942978379785
320769,-0.8026386110809135
320772,-0.5660445887218037
320782,-0.893880317398287
320790,-0.7807827420953156
320795,-0.6518312499518004
320799,-0.7563546864338355
320802,-0.800742775442266
320806,-0.6318616744597505
320808,-0.673817095221862
320816,-0.8260237208254075
320817,-0.6393278074299146
320825,-0.8209989615436956
320827,-0.8253051030171106
320832,-0.8326658183029478
320835,
320840,-0.5995680627916394
320844,-0.7270505715822216
320858,
320864,-0.8577624445238411
320865,-0.6783242272523055
320869,-0.8044742539997853
320873,-0.7496747898778757
320878,-0.7330887573553605
320910,-0.8584312743587276
320916,-0.7897960577010794
320923,-0.796352243323123
320924,-0.775266713393476
320938,-0.596079885470709
320940,-0.6727999154587139
320951,-0.5745859505501473
320974,-0.9119449233612636
320981,-0.772301474297136
320982,-0.895941935737877
320995,-0.8182182417750329
320997,-0.8476212343466584
321000,-0.7083745267571728
321003,-0.6813182293813589
321006,-0.6428562847931395
321007,-0.6567126500672018
321019,-0.9525704222871952
321020,0.0801496107570038
321022,-0.6691719975074589
326618,-0.544758427600216
326619,-0.8054093184196983
326620,-0.7998109956096895
326622,-0.600888266580583
326623,-0.92435921727547
327655,-0.6938890041822163
327743,-0.921759281202642
327747,-0.8190997854623757
327762,-0.7858621136199417
327766,-0.7471182645430119
327799,-0.8847776052311952
327814,-0.6470348315119206
327826,-0.7901002957150743
327900,-0.6662948202582024
327942,-0.7179401932931456
327951,-0.6422743930122241
327954,-0.669247177580704
327956,-0.9357529039386464
327957,-0.8728712945184187
327958,-0.8466983106282064
327959,-0.8171399439998738
327963,-0.8067746929784789
327978,-0.8728034861483692
327987,-0.6731954518394115
327992,-0.7606688955425583
328019,-0.939082690577972
328035,-0.8124407717164029
328059,-0.9226063721567304
328092,-0.639061613718386
328099,-0.6383693066123052
328108,-0.6298748741675698
328110,-0.6915760972860375
328133,-0.7462617200718664
328162,-0.8758011234566507
328231,-0.6156016340596318
328232,-0.63056026099227
328234,-0.8895460232833147
328250,-0.4831549216221162
328258,-0.8800696152585615
328274,-0.8912823581107614
328329,-0.6650871411153695
328354,-0.1590050898836852
328365,-0.645633524403814
328370,-0.8207593957218455
328381,-0.8507945123824463
328401,-0.5623009787466523
328417,-0.7349708669510497
328424,-0.8990667341466573
328440,-0.7995488387423137
328505,-0.8804253685882621
328531,-0.7370299872009128
328561,-0.90302186441432
328563,-0.8858991807377554
328572,-0.5932901691894583
328573,-0.8966712379971484
328577,-0.7693349528037009
328580,-0.6052270049030306
328643,-0.7373193676458261
328644,-0.7522059599206866
328660,-0.8866292687931884
328695,-0.3750944781216462
328699,-0.8172977433767282
328759,-0.8497126231843498
328778,-0.8092239150049021
328779,-0.9041266239681172
328780,-0.9072616370923146
328783,-0.8923895955651561
328788,-0.8731147123250858
328789,-0.8826303949225449
328795,-0.8185929158520711
328801,-0.57583799280427
328829,-0.8541200628730745
328830,-0.898102518508497
328833,-0.9179905494754576
328845,-0.7688296918456641
328918,-0.6050404688387409
328949,-0.7308350687483454
328967,-0.8044921827201741
328971,-0.8946021673950882
328977,-0.6769037256773666
329002,-0.6694084848476275
329003,-0.7681441233477893
329015,-0.7955187610627943
329047,-0.9149020150174128
329064,-0.7909487399076243
329065,-0.8039018883068229
329093,
329152,-0.6761443953432059
329154,-0.6293734162738396
329165,-0.5612602888941514
329178,-0.6272498619644105
329207,-0.8299713518567645
329244,-0.8859650160115685
329251,-0.6329904764579717
329252,-0.790069265937921
329260,-0.5336055339623977
329274,-0.8362929949954461
329278,-0.8205017524828138
329324,-0.7477437471173455
329360,-0.2274539121845345
329366,-0.8316635920216889
329375,-0.6730239291381718
329384,-0.9149922822130786
329416,-0.8629294081072043
329421,-0.676102144169222
329460,-0.133634843978423
329470,-0.5607169239271924
329502,-0.6735679145829356
329504,-0.8300867429468558
329506,-0.6297661474992112
329509,-0.9307497630394614
329540,-0.706757460320821
329547,-0.8520513360575068
329554,-0.898121042198934
329557,-0.8562871144543277
329559,-0.5889440891775054
329575,-0.7046018428939891
329581,-0.9545234397604068
329628,-0.8481819463084905
329641,-0.6745696241385399
329650,-0.6163720160231266
329659,-0.7196674088057113
329679,-0.6411490977052481
329693,-0.8596066282211337
329716,-0.8597027502832664
329727,-0.735717758032992
329731,-0.9109826287325457
329738,-0.7847832534091727
329739,-0.8049777348663009
329777,-0.6263400464543737
329795,-0.7829606464964893
329828,-0.8795386127829281
329831,-0.8002000235984847
329872,-0.8215506678364874
329877,-0.6522816195398191
329908,-0.6287403991932871
329910,-0.749431468847292
329918,-0.7634476239546156
329919,-0.7461123887200337
329934,-0.8884354402138422
329941,-0.7983512726381412
329942,-0.6290556076473471
329954,-0.7405585207983834
329972,-0.6268393078597119
329977,-0.7430608482933817
329984,-0.7387024787249084
329986,-0.9007176168798372
329993,-0.945703148885026
330010,-0.6524712682322571
330050,-0.7922810369873008
330064,-0.8405561690364565
330096,-0.8419747830795228
330097,-0.882617774625082
330119,-0.6307505700184385
330122,-0.7855535560538638
330149,-0.7852529419836738
330171,-0.8300610218654294
330173,-0.6597289989019148
330177,-0.6117111413654246
330188,-0.8429839105328527
330189,-0.6417744043203036
330192,-0.7207744316884146
330216,-0.8027763208653573
330217,-0.8445292428133367
330222,-0.6604070126063639
330228,-0.8932116526080287
330260,-0.7106631433262673
330267,-0.6616701382403706
330277,-0.8434614105751153
330286,-0.6956172007917922
330301,-0.854519720017199
330305,-0.8584155975524291
330319,-0.788033319130653
330323,-0.7753043790272935
330355,-0.7409350438700286
330361,-0.8688602499932739
330369,-0.8969174893328754
330390,-0.7563304790506717
330401,-0.546826107128193
330406,-0.7894258144165082
330409,-0.7540125301226419
330428,-0.8110138464461641
330440,-0.9185971773125272
330450,-0.6118523819848153
330460,-0.8307079630343295
330463,-0.9170032668550092
330470,-0.8268621461374278
330474,-0.6771112792030246
330483,-0.8946472204536046
330485,-0.8346823978556175
330490,-0.89698308510049
330496,-0.5993486652570124
330502,-0.8634889690656075
330503,-0.8897244044264154
330513,-0.7664793517152161
330554,-0.7899489459290886
330577,-0.8408625660541663
330581,
330627,-0.7531173568454858
330657,-0.8927396726121811
330660,-0.8131581925926906
330662,-0.6898117070994481
330671,-0.8216265470737021
330695,-0.7234793156786284
330721,-0.7777691657846563
330723,-0.8329156161506701
330788,-0.8416748477576615
330790,-0.8584768715761193
330812,-0.7008759415252435
330814,-0.6648969899166668
330817,-0.5928017027398809
330820,-0.910479064576938
330830,-0.8864051858507018
330836,-0.7575935015513289
330863,-0.7924100728029015
330890,-0.8186303006810788
330908,-0.6003885803674379
330914,-0.5808194024349725
330921,-0.8632535180511902
330938,-0.7340760975517053
330941,-0.7342756651167672
330953,-0.8535767580438528
330959,-0.4313767468416657
330962,-0.9267334489975446
330998,-0.6851131263370304
331004,-0.7127548060318788
331026,-0.506735524477401
331046,-0.852061405367033
331063,-0.9103356890984028
331188,-0.8408156356843526
331195,-0.8783475300980975
331374,
331401,-0.5445489709243208
331416,-0.7234505175689878
331461,-0.5443873513775019
331474,-0.8860748385944854
331487,-0.8858908247942407
331491,-0.8070581401952781
331493,-0.7505936114578863
331524,-0.8411625166297245
331529,-0.8350836655543488
331531,-0.8873532186321785
331532,-0.7650773684619164
331535,-0.0930547326961438
331537,-0.8368063525758738
331623,-0.8640031380597784
332110,-0.9180975617175738
332131,-0.5622313673930704
332175,-0.8865986261704792
332221,-0.8771197861211656
332309,-0.9259713803939534
332359,-0.8437091810545181
332396,-0.7841576260965115
332397,-0.9042026097267556
332427,-0.887606375578977
332578,-0.8857915115570394
332579,-0.6322581832990211
332713,-0.8098651967083002
332923,-0.8374573714820739
332934,-0.820830195311468
332937,-0.8449084422487918
332942,-0.8284086259363937
333048,-0.8279218975043573
333050,-0.7408709010059694
333088,-0.8779086058022969
333182,-0.6786323581399722
333193,-0.8521377646489698
333307,-0.8350325651269428
333315,-0.7608424636840808
333329,-0.7236819887841313
333424,-0.8823124759192482
333433,-0.8057611818000479
333452,-0.8982648249040169
333467,-0.4656032790092683
333473,-0.677016930096754
333564,-0.8322420769554104
333605,-0.6586248773229714
333639,-0.8276158722298405
333654,-0.8906092672796588
333669,-0.643810878774314
333715,-0.8234003470932058
333789,-0.6676862254354121
333883,-0.8161521415859119
337924,-0.785947383951094
338320,-0.5437751235861371
338337,-0.7559753858946304
338346,-0.930631552459898
338348,-0.6244702634074062
338349,-0.6081743960230254
338350,-0.8128478591476539
338351,-0.7545382598376971
338352,-0.6897301661539301
338354,-0.803748425298761
338355,-0.5353146531175212
338359,-0.6503129008877002
338362,-0.6902265245226915
338363,-0.7470516862285527
338364,-0.6447368795221318
338365,-0.7811040748694217
338367,-0.7548253023946864
338368,-0.8927107886310861
338369,-0.8658342711842966
338370,-0.6428846773766843
338371,-0.8626527794965168
338372,-0.8303547325481747
338374,-0.5966487999478393
338375,-0.8934394807734332
338403,-0.8695705275047098
338417,-0.8838563041295369
338467,-0.7037955880216481
338521,-0.853813517140722
338523,-0.711885004911318
347708,-0.8489624435730967
347709,
347710,-0.8845306725131212
347711,-0.847043085202167
347712,-0.9120089890650638
347722,-0.6780340344777019
353025,-0.8706786129930059
353047,-0.84266862472744
353130,-0.6783419983996234
353148,-0.8978342273075519
353155,-0.9240818624397736
353156,-0.6829504224169851
353165,-0.1413234947560422
353166,-0.3650417898779945
353167,-0.4146945610333465
353169,-0.7504910779303164
353170,-0.5745425876558551
353172,-0.7094485251653379
353187,-0.6800483330109937
353188,-0.7485806548030742
353190,-0.747514472955711
353204,-0.6472618427107972
353208,-0.6999218048313496
353211,-0.7127855545450853
353234,-0.6205367262679399
353235,-0.6689257984783088
353236,-0.745135342048586
353237,-0.7905999200241275
353242,-0.6293430753066988
353258,-0.8294819843842578
353282,-0.8100029359490086
353283,-0.9076496182814042
353310,-0.7821247749939556
353320,-0.8131395141879638
353325,-0.1216138488426264
353326,-0.8210086646226654
353344,-0.8288573994856978
353346,-0.8367810552121387
353371,-0.8713685330283735
353499,-0.7094864165777709
353502,-0.4894044002993306
360013,-0.6409832060662389
360198,-0.8137692111961182
360211,-0.8422938569844521
360212,-0.7520253769420958
360213,-0.648078961039964
360214,-0.7311234613452493
360216,-0.6441791357868886
360217,-0.7948414114647282
360220,-0.8854766722069477
368202,-0.9004064925232544
368204,-0.8865006995766799
373864,-0.8708848899072079
378425,-0.7445376137754618
378430,-0.9056440277791812
378431,-0.8725099837312412
378435,-0.8593389298577304
378460,-0.5566527277728888
378462,-0.7225196903154396
378700,-0.7134449270923503
378702,-0.4805244566512275
378937,-0.7876492301586734
379043,-0.8531151156770391
380601,-0.7887949736887445
380608,-0.5588710991045467
380614,-0.8077258008203763
380629,-0.7685948091050478
380660,-0.7390762973821501
380664,-0.6058518951141507
380669,-0.7387865107643657
380683,-0.8755467399171861
380684,-0.8476198110415007
380686,-0.6977171777017416
380694,-0.8225901591391257
380698,-0.6139732409083217
380701,-0.7862145463390879
380702,-0.7476613866031142
380705,-0.9013773012290704
380709,-0.8974550615569066
380711,-0.6931377777237953
380712,-0.734663396770699
380713,-0.7218472975234669
380714,-0.8074640040866887
380718,-0.8826346401856214
380728,-0.8583126428835347
380730,-0.6931573453723043
380732,-0.8509239213298617
380752,-0.6488405786004987
380753,-0.6826816830145954
380755,-0.8967163050332283
380768,-0.735810249800424
380773,-0.5606900881476528
380780,-0.8799610820329944
380785,-0.8461317420231219
380787,-0.8206650008265007
380836,-0.578408465418659
380839,-0.7951640470993929
380840,-0.5757891303981441
380842,-0.8554472501734834
380845,-0.6970048366511773
380850,-0.700005396130035
380855,-0.8709599994897033
380863,-0.7854923735187417
380878,-0.4529316003162059
380882,-0.804068408753976
380907,-0.6967277176441166
380912,-0.8670755537233432
380916,-0.6253228005856684
380918,-0.8049491626954941
380920,-0.6474933209293059
380921,-0.6553229553516192
380924,-0.8979252909713409
380928,-0.6877742710882373
380959,-0.9065507519096196
380967,-0.661615940122493
380969,-0.8715720496868374
380975,-0.8999312609614715
380993,-0.7343034971003346
380994,
380997,-0.7796694543177448
381022,-0.6280286715733612
381038,-0.599633747086375
381043,-0.9176929557679248
381045,-0.7181629035086093
381058,-0.8945677508473978
381059,-0.7603244153579038
381062,-0.692528866366131
381066,-0.8457549922224581
381067,-0.8877447493928609
381072,-0.7173708587909339
381073,-0.9467625898026734
381077,-0.5935514628250804
381085,-0.6406142537057667
381091,-0.8808607853343551
381101,-0.8550215708701312
381104,-0.5730674169111969
381107,-0.645635582226434
381110,-0.8564602222791001
381112,-0.8165895396327052
381113,-0.7982714310691067
381122,-0.7455351518563054
381126,-0.745408479125561
381142,-0.8761809449861
381148,-0.9379710730125116
381157,-0.6344174543662944
381175,-0.8624698865909869
381196,-0.7576131298322891
381199,-0.7478684407910225
381201,-0.9228778771952798
381203,-0.7432979735002787
381204,-0.8581170413817639
381217,-0.8448368720455114
381218,-0.8198660580083245
381229,-0.8670549852469319
381236,-0.8289556398356679
381246,-0.9070215956772004
381259,-0.7221262783308695
381260,-0.7479909683531561
381269,-0.8399295229097448
381270,-0.7190380965411858
381272,-0.8659059386822854
381280,-0.6759094013276205
381284,-0.8360414318939812
381286,-0.7526284163666253
381287,-0.7100703990864589
381290,-0.7473204572639927
381293,-0.7850210949542603
381305,-0.6492011543521095
381306,-0.7940501275276795
381308,-0.8670031134054891
381310,-0.8387816518483088
381314,-0.7667675649528254
381318,-0.8787526359535136
381319,-0.8935002287545296
381334,-0.8253531251011734
381337,-0.5727925051268441
381338,-0.8175980693197027
381339,-0.8888670586743732
381350,-0.8802465255756557
381352,-0.909126060008173
381353,-0.7841792572019122
381356,-0.8443772070535197
381359,-0.8652340384045024
381373,-0.8108237928976508
381375,-0.919057437855538
381379,-0.5872818432889761
381393,-0.8508731973494822
381399,-0.9027391674246662
381404,-0.8212483787007434
381405,-0.8944399037890142
381406,-0.8734447139997887
381409,-0.7150221053287518
381410,-0.7744506800955897
381411,-0.8895946940715089
381413,-0.7941350430841041
381417,-0.7897966623505306
381418,-0.8334340491229949
381438,-0.516372944011627
381452,-0.876920546825634
381457,-0.5395020498983494
381463,-0.8094548429432084
381476,-0.5144085364644962
381484,-0.72875388198006
381485,-0.868176647481458
381489,-0.792497712623232
381493,-0.9246573067633322
381510,-0.777639576017598
381511,-0.7715792948258046
381522,-0.7942442822244733
381530,-0.8059622991727663
381531,-0.8503126643682021
381534,-0.8479661967871948
381536,-0.7957176284199295
381538,-0.8918660587652724
381544,-0.8378801783632138
381546,-0.8718256138893212
381549,-0.6161303518420553
381560,-0.8488009792410779
381569,-0.7773212613816943
381570,-0.5614126250815338
381572,-0.6957738757518616
381580,-0.914828737553352
381582,-0.7422241864110432
381590,-0.7617613997640502
381591,-0.8639121596136454
381605,-0.8410668640010149
381622,-0.8725488915626637
381626,-0.6249345362432053
381628,-0.8020741001180646
381629,-0.5660282025522724
381633,-0.789808112312622
381644,-0.8323012004393776
381651,-0.9006645793087076
381654,-0.6550916746993152
381667,-0.8223377539600129
381668,-0.5877938415224326
381673,-0.8752723596365674
381677,-0.804376358527473
381678,-0.8282159054227304
381680,-0.8363445410943109
381686,-0.8283589806365261
381693,-0.8370692485381515
381694,-0.7514895721676372
381695,-0.5622440367971008
381714,-0.8802350274555895
381716,-0.822998441899463
381724,-0.8926054455008399
381738,-0.7998111290100905
381741,-0.8215838554423158
381759,-0.8777165940994455
381760,-0.6798098765198739
381798,-0.8680111159825329
381801,-0.7827294128439507
381802,-0.6467597249748015
381809,-0.8196722586428071
381810,-0.9076032436789624
381812,-0.9031374212058034
381813,-0.7618857621498222
381816,-0.9189383434728342
381819,-0.8941281106047937
381820,-0.6986925789635238
381823,-0.9493310206189584
381832,-0.0458892793759859
381833,-0.66048071573725
381835,-0.8878043979386153
381836,-0.9374530571877284
381838,-0.8905172762649454
381845,-0.911698151460676
381853,-0.8699951232112697
381867,-0.5342598668249636
381903,-0.7918707737888953
381921,-0.6279653957833596
381924,-0.5514391837180701
381925,-0.8615970170825097
381933,-0.9140296728961668
381944,-0.7454038980654275
381970,-0.0890680936640012
381974,-0.1912207680331951
381979,-0.8092361888585891
381983,-0.8232160303972113
381990,-0.7516765647869922
381994,-0.8905784104202406
382000,-0.7607829160379721
382007,-0.5100909373006184
382010,-0.7110031930539494
382014,-0.6909180019950206
382018,-0.7701092919125099
382019,-0.8783700132261786
382030,-0.7664527817698703
382034,-0.7886451960832419
382035,-0.9294284397116808
382038,-0.8483003424890228
382044,-0.7853805249542196
382045,-0.9170405790761816
382051,-0.6924093257239561
382053,-0.748407387418237
382056,-0.7298432909597098
382059,-0.6375043865723207
382062,-0.7334405871722052
382066,-0.6517954883609376
382073,-0.5638813851971375
382074,-0.8619559978201112
382075,-0.9129489020055238
382077,-0.8919255001597298
382083,-0.5482946078107923
382088,-0.2324140370965033
382089,-0.8393130349900118
382090,-0.6937688866133844
382097,-0.8621708814898672
382105,-0.8468455041344167
382106,-0.8580349493370647
382109,-0.8595768916754217
382111,-0.8585012513469091
382113,-0.8844089157117315
382117,-0.8235512888891138
382118,-0.9320836292439434
382133,
382137,-0.6485491170678866
382156,-0.8265596525158513
382206,-0.881887827084421
382207,-0.7789665223381361
382209,-0.7350000051845523
382217,-0.8707321599417961
382221,-0.8242219596998122
382236,-0.7990127414187488
382239,0.0845107268810664
382243,-0.8233720833481417
382244,-0.7635314751236346
382245,-0.7544467779971977
382252,-0.5775254923692618
382253,-0.6170888850252626
382275,-0.8552910584773905
382277,-0.8195912270700282
382282,-0.7915845865506544
382301,-0.8764827189731013
382348,-0.2453654821944105
382384,-0.88846458392167
382406,-0.6836451000719004
382423,-0.6470691885140052
382427,-0.817859451513439
382543,-0.9174643657585504
382551,-0.9447915826171852
382562,-0.8787309481147187
382571,-0.6871277681589049
382620,-0.8109986139713166
382639,-0.7770076917127149
382643,-0.2699497018713545
382793,-0.9242260322687542
382864,-0.8415760296748377
382867,-0.6697578908596948
382913,-0.9188943505631232
382985,-0.4857640987615273
383075,-0.6397814486738926
383103,-0.5181874814533205
383243,-0.0097269046064538
383258,-0.7360161891928634
383295,-0.628532809474879
383348,-0.6285200056046446
383491,-0.7445057060984331
383548,-0.7748752489130597
383563,-0.8996631807743867
383619,-0.8876778676159898
383678,-0.9123589303110534
383766,-0.9473003632082936
383787,-0.4126379417856189
384009,-0.6193615113000726
384059,-0.9027772362519064
384061,-0.8287468850413655
384071,-0.9044058459461914
384077,-0.8786568616193174
384185,-0.92060427816586
384198,-0.4549512073089858
384214,-0.7556508172990861
384219,-0.9009141407103948
384220,-0.8269775544974098
384221,-0.8155814220116443
384244,-0.4874290092473054
384281,-0.5820074275691335
384309,-0.9247704729288506
384452,-0.910810960132196
384522,-0.8603900173547349
384534,-0.7814644873683539
384557,-0.8895569117628289
384569,-0.7906354612363147
384572,-0.4202804568763121
384585,-0.8610477719865736
384589,-0.5614334805859748
384619,-0.8777197535042668
384695,-0.3375233204429746
384696,-0.7658183152146872
384701,-0.9025670400916328
384703,-0.8991319287124091
384724,-0.6228174703165507
384732,-0.7021874823669063
384763,-0.6655863628659693
384783,-0.7034633080366518
384806,-0.5552954437512824
384813,-0.6070847402100943
384997,-0.8891420169549205
385138,-0.8216047911542564
385263,-0.8080880286824413
385312,-0.8700831540537849
385317,-0.4920999593848567
385328,-0.7328720718463366
385343,-0.7826424168490443
385354,-0.9079262213294824
385377,-0.8932776634086563
385380,-0.873846126815459
385605,-0.7385832445917128
385643,-0.7363317927569772
385658,-0.8040492132960679
385668,-0.8278358893142505
385674,-0.8972190310978673
386454,-0.8010570372867091
386463,-0.5726393664715945
386611,-0.7283516033093937
386612,-0.695801712458109
386649,-0.5884505049010152
386655,-0.8438879755778864
386750,-0.7885884536468034
386753,-0.772701683167801
387131,-0.8897107037511216
387132,-0.8371451768556195
387285,-0.714724680769328
387314,-0.6083706124070994
387334,-0.898258256614508
387339,
387340,-0.6631836222120349
387341,-0.1591055442580019
387342,-0.8081476140055333
387343,-0.7955053204314608
387344,-0.3536538360223707
387345,-0.4357010518135157
387346,0.0533894012780779
387347,-0.1318113714067999
387348,0.0321723337152415
387349,-0.0908328514705112
387351,0.0046953729185266
387352,-0.404419089706193
387353,-0.4977100335989758
387354,0.1425915447919303
387355,0.1395217604265769
387356,-0.3405365082691801
387510,-0.9274670587151668
387511,-0.5779140847668005
387512,-0.7935722753781157
387513,-0.88562272309643
387514,-0.7772336562911245
387515,-0.8092976752322337
387524,-0.7760734430100417
387564,-0.343027603387475
387586,-0.9208426160417434
387609,-0.912050017132302
387616,-0.7159999880419035
393082,-0.7522738011874801
394252,-0.7163756022360832
394430,-0.7988728824459307
394432,-0.8097816574485958
394433,-0.8449609356395894
394434,-0.8035786529256083
394435,-0.8118978677584759
394436,-0.9049597600807058
396184,-0.7947516058024938
399548,-0.7800284934782994
399549,-0.767089057341622
399558,-0.8625198924584783
399566,-0.7898604987869092
399568,-0.7293381514297196
399591,-0.762587235867062
399599,-0.8059489589002502
399603,-0.9093223531925796
399673,-0.8498845689194839
399674,-0.882481368158386
399675,-0.6019071222091573
399676,-0.882505468313371
403088,-0.9356437379339544
403171,-0.9006708877149929
403172,
403174,-0.8960476251228356
403175,-0.8006247007189814
403178,-0.8430113689697047
403180,-0.7503083614248288
403183,-0.8794327553213749
403185,-0.7062667601238742
403187,-0.6615818139547942
403200,-0.8450229066198071
403205,-0.8751179799003078
403395,-0.8821840033524467
404194,-0.773443311307731
404195,-0.8273364330518533
404222,-0.2780450948785029
404238,-0.6262009193410191
404239,-0.6874735535678004
404240,-0.0331274465699387
404242,-0.3957061384034055
404284,-0.6574716386656385
404285,-0.6815295542464961
404286,-0.6516888825361419
404287,-0.5456366555390904
404288,
404289,0.0409779760870075
404290,-0.7247436685371138
404291,-0.3264913666120784
404308,-0.5172464552475325
404309,-0.3552819700334713
404310,-0.2114324309755044
404311,-0.2459858162036499
404312,-0.0422444087403581
404313,-0.2575511315592131
404315,-0.896935517530376
404316,-0.8706066186083846
404317,-0.7482232023897111
404318,-0.3942482881263826
404319,-0.859019361291211
404321,-0.273857386582763
404322,-0.037599136027967
404323,-0.2900872572935629
404324,0.0979445602532453
404325,-0.6127289160221001
404327,0.418454064064861
